Organism group,Create date,Location
Flavobacterium psychrophilum,2024-05-17T14:52:29Z,WA
Flavobacterium psychrophilum,2024-05-17T14:52:29Z,WA
Flavobacterium psychrophilum,2024-05-17T14:52:30Z,WA
Flavobacterium psychrophilum,2024-05-17T14:52:31Z,WA
Flavobacterium psychrophilum,2024-05-17T14:52:31Z,WA
Flavobacterium psychrophilum,2024-05-17T14:52:31Z,WA
Flavobacterium psychrophilum,2024-05-17T14:52:32Z,WA
Flavobacterium psychrophilum,2024-06-21T14:59:46Z,WA
Flavobacterium psychrophilum,2025-07-10T20:36:46Z,WA
Flavobacterium psychrophilum,2025-07-10T20:36:46Z,WA
Flavobacterium psychrophilum,2025-07-10T20:36:47Z,WA
Flavobacterium psychrophilum,2025-07-10T20:36:47Z,WA
Flavobacterium psychrophilum,2025-07-10T20:36:47Z,ID
Edwardsiella ictaluri,2021-10-28T02:28:06Z,MS
Edwardsiella ictaluri,2021-10-28T02:28:07Z,MS
Edwardsiella ictaluri,2021-10-28T02:28:07Z,MS
Edwardsiella ictaluri,2023-02-23T22:01:14Z,MS
Edwardsiella ictaluri,2023-02-23T22:01:14Z,MS
Edwardsiella ictaluri,2023-02-23T22:01:16Z,MS
Edwardsiella ictaluri,2023-02-23T22:01:16Z,MS
Edwardsiella ictaluri,2023-02-23T22:01:16Z,MS
Edwardsiella ictaluri,2023-02-24T02:09:00Z,MS
Edwardsiella ictaluri,2024-07-19T21:55:39Z,MS
Edwardsiella ictaluri,2024-07-19T21:55:39Z,MS
Edwardsiella ictaluri,2024-07-19T21:55:40Z,MS
Edwardsiella ictaluri,2024-07-19T21:55:40Z,MS
Edwardsiella ictaluri,2024-08-14T00:36:35Z,MS
Edwardsiella ictaluri,2024-08-16T18:42:11Z,MS
Edwardsiella ictaluri,2024-08-16T18:42:15Z,MS
Edwardsiella ictaluri,2024-08-17T00:17:01Z,MS
Edwardsiella ictaluri,2024-08-17T00:17:03Z,MS
Edwardsiella ictaluri,2024-08-17T00:17:03Z,MS
Edwardsiella ictaluri,2025-03-21T20:44:22Z,MS
Edwardsiella ictaluri,2025-03-21T20:44:24Z,MS
Edwardsiella ictaluri,2025-03-21T20:45:02Z,MS
Edwardsiella ictaluri,2025-03-21T20:45:03Z,MS
Edwardsiella ictaluri,2025-03-21T20:45:03Z,MS
Edwardsiella ictaluri,2025-03-21T20:45:03Z,MS
Edwardsiella ictaluri,2025-07-02T19:38:53Z,MS
Edwardsiella ictaluri,2025-07-02T19:38:54Z,MS
Edwardsiella piscicida,2021-11-02T13:33:14Z,MS
Edwardsiella piscicida,2021-11-02T13:33:14Z,MS
Edwardsiella piscicida,2021-11-02T13:33:16Z,MS
Edwardsiella piscicida,2021-11-02T13:33:16Z,NY
Edwardsiella piscicida,2024-08-17T00:17:02Z,MS
Edwardsiella piscicida,2025-03-16T19:04:32Z,MS
Edwardsiella piscicida,2025-03-16T19:04:32Z,MS
Edwardsiella piscicida,2025-03-16T19:04:33Z,MS
Edwardsiella piscicida,2025-03-16T19:04:33Z,MS
Edwardsiella piscicida,2025-03-16T19:04:33Z,MS
Edwardsiella piscicida,2025-03-16T19:04:33Z,MS
Edwardsiella piscicida,2025-03-16T19:04:34Z,MS
Edwardsiella piscicida,2025-03-16T19:04:34Z,MS
Edwardsiella piscicida,2025-03-16T19:04:35Z,MS
Edwardsiella piscicida,2025-03-16T19:04:35Z,MS
Edwardsiella piscicida,2025-03-16T19:04:35Z,MS
Edwardsiella piscicida,2025-03-16T19:04:36Z,MS
Edwardsiella piscicida,2025-03-20T18:12:16Z,MS
Edwardsiella piscicida,2025-03-20T18:12:17Z,MS
Edwardsiella piscicida,2025-03-21T20:44:23Z,MS
Edwardsiella piscicida,2025-03-21T20:44:23Z,MS
Edwardsiella tarda,2021-11-02T13:33:15Z,MS
Edwardsiella tarda,2021-11-02T13:33:15Z,MS
Edwardsiella tarda,2021-11-02T13:33:16Z,NY
Edwardsiella tarda,2023-02-23T22:01:14Z,MS
Edwardsiella tarda,2024-04-30T18:01:14Z,NY
Aeromonas sobria,2021-11-03T19:25:25Z,MS
Vibrio harveyi,2015-07-22T18:10:30Z,MD
Streptococcus iniae,2021-11-03T19:25:24Z,FL
Yersinia ruckeri,2021-11-04T16:33:21Z,ID
Yersinia ruckeri,2022-08-02T20:37:47Z,WA
Yersinia ruckeri,2022-08-02T20:37:50Z,ID
Yersinia ruckeri,2022-12-22T19:44:49Z,OH
Yersinia ruckeri,2024-04-30T18:01:11Z,ID
Yersinia ruckeri,2024-04-30T18:01:14Z,WA
Yersinia ruckeri,2024-04-30T18:01:15Z,WA
Yersinia ruckeri,2024-05-17T15:48:29Z,WA
Yersinia ruckeri,2024-05-17T15:48:30Z,WA
Yersinia ruckeri,2024-05-17T15:48:30Z,WA
Yersinia ruckeri,2024-05-17T15:48:31Z,WA
Yersinia ruckeri,2024-05-17T15:48:31Z,WA
Yersinia ruckeri,2024-05-17T15:48:32Z,WA
Yersinia ruckeri,2024-05-17T15:48:33Z,WA
Yersinia ruckeri,2024-05-17T15:48:34Z,WA
Yersinia ruckeri,2024-05-17T15:48:34Z,WA
Yersinia ruckeri,2024-05-17T15:48:37Z,WA
Yersinia ruckeri,2024-05-17T15:48:37Z,WA
Yersinia ruckeri,2025-07-10T20:36:48Z,ID
Streptococcus suis,2023-12-11T21:04:17Z,IN
Streptococcus suis,2023-12-27T22:48:52Z,KY
Mannheimia haemolytica,2023-01-12T15:44:12Z,PA
Mannheimia haemolytica,2023-06-29T22:57:42Z,IN
Streptococcus equi,2023-11-17T01:00:33Z,KY
Streptococcus equi,2024-02-16T07:11:53Z,KY
Enterococcus hirae,2020-08-15T01:14:41Z,NJ
Enterococcus hirae,2020-10-06T21:23:32Z,CO
Enterococcus hirae,2021-01-20T22:27:24Z,NY
Enterococcus hirae,2021-04-30T16:27:01Z,VT
Enterococcus hirae,2021-04-30T16:27:01Z,NJ
Enterococcus hirae,2021-04-30T16:27:02Z,NJ
Enterococcus hirae,2021-05-15T04:34:00Z,IL
